ID,Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Evidencia,Link,Foto de Evidencia,Soporte Publicitario,Formato de Anuncio,Anunciante(s),Campaña,Industria,Gerente,BUM,Dirección,Categoria,Medicion
4941,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,Pantalla,Digital,HBO MAX,HBO MAX,TV (Paga y Nacional),Roberto Contreras,Eli Caballero,Roberto Caballero,Pagado,Antiguo
4942,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_9,Pantalla,Digital,HBO MAX,HBO MAX,TV (Paga y Nacional),Roberto Contreras,Eli Caballero,Roberto Caballero,Pagado,Antiguo
4943,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_10,Muro Publicitario,Digital,SC JOHNSON,FAMILY GUARD,"Productos, Accesorios y Herramientas para Casa Habitacion",Carlos Mujica,Oscar,Alejandro Leal,Pagado,Antiguo
4945,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_14,Panel de Pasillo,Digital,HONOR,MAGICBOOK 14,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4946,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_15,Panel de Pasillo,Digital,HSBC,SOMOS UN MUNDO LLAMADO MEXICO,"Bancos, Financieros, Seguros, Credito y Empeño",Shirley Hernandez,Steph,Enrique Vargas,Pagado,Antiguo
4947,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_16,Panel de Pasillo,Digital,LA HAUS,BRANDING,"Cementos, Construcción e Inmobiliaria",Monserrat Garcés,Oscar,Alejandro Leal,Pagado,Antiguo
4950,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,Pantalla,Digital,LIVERPOOL,LEVI´S BACK TO SCHOOL,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4951,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_19,Pantalla,Digital,LIVERPOOL,LEVI´S BACK TO SCHOOL,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4953,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_21,Muro Publicitario,Digital,VISA,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",Sandro Tafoya,Aponte,Roberto Caballero,Pagado,Antiguo
4954,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_22,Panel de Pasillo,Digital,HSBC,SOMOS UN MUNDO LLAMADO MEXICO,"Bancos, Financieros, Seguros, Credito y Empeño",Shirley Hernandez,Steph,Enrique Vargas,Pagado,Antiguo
4955,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_23,Muro Publicitario,Digital,EMPORIO HOTELS & RESORTS,BRANDING,Turismo,Christian,Christian,Alejandro Leal,Pagado,Antiguo
4956,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_24,Muro Publicitario,Digital,LA HAUS,BRANDING,"Cementos, Construcción e Inmobiliaria",Monserrat Garcés,Oscar,Alejandro Leal,Pagado,Antiguo
4957,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_25,Panel de Pasillo,Digital,HONOR,MAGICBOOK 14,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4958,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_26,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_26,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_26,Panel de Pasillo,Digital,CLARA,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",Adriana Balbuena,Claudio,Alejandro Leal,Pagado,Antiguo
4961,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_29,Muro Publicitario,Digital,CONSEJO DE LA COMUNICACION,#QUELAVACUNANOSUNA,ONG y Fundaciones,Roberto Contreras,Eli Caballero,Roberto Caballero,Pagado,Antiguo
4963,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_31,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_31,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_31,Pantalla,Digital,LIVERPOOL,BRANDING,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4966,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_34,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
4967,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_35,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
4968,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_36,Muro Publicitario,Digital,TELCEL,EMPRESAS,Telecomunicaciones,Eli Caballero,Eli Caballero,Roberto Caballero,Pagado,Antiguo
4971,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_39,Panel de Pasillo,Digital,HONOR,MAGICBOOK 14,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4972,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_40,Pantalla,Digital,DREAM WORKS,UN JEFE EN PAÑALES 2,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
4975,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_44,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_44,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_44,Panel de Pasillo,Digital,CLARA,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",Adriana Balbuena,Claudio,Alejandro Leal,Pagado,Antiguo
4977,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_46,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_46,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_46,Panel de Pasillo,Digital,HONOR,MAGICBOOK 14,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
4978,2021,CDMX,07-jul-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_47,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_47,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad5952595-d6c1-456d-82f0-54456f14df39%5D%2Fanuncio_terminal_47,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
