Punto,Lat,Lon
FERRETERÍA LA COTORRITA,19.29843339,-99.6944625
FERRETERÍA LA CRUZ,19.34031191,-99.62431415
FERRETERÍA LA CRUZ,19.34656707,-99.60417258
FERRETERÍA LA DESVIACIÓN,19.29197741,-99.82118086
FERRETERIA LA ESPERANZA,19.33201325,-99.68356194
FERRETERIA LA ESTRELLITA,19.31255607,-99.6455912
FERRETERIA LA FERRE,19.25991825,-99.59070071
FERRETERIA LA FERRE,19.29963502,-99.63239405
FERRETERÍA LA GLORIA,19.28720974,-99.73462968
FERRETERIA LA GUADALUPANA,19.27823345,-99.68306757
FERRETERIA LA HERRADURA,19.09992742,-99.59259793
FERRETERIA LA IDEAL,19.31015953,-99.58207632
FERRETERIA LA IMPERIAL,19.27804497,-99.59432774
FERRETERIA LA MARQUESA,19.28304977,-99.69479805
FERRETERIA LA MORENITA,19.32228856,-99.54568765
FERRETERÍA LA NUEVA,19.25746907,-99.7070244
FERRETERIA LA NUEVA,19.32707315,-99.60921265
FERRETERIA LA NUEVA,19.28259057,-99.68335315
FERRETERIA LA NUEVA ESPERANZA,19.27834652,-99.67987824
FERRETERIA LA PALOMA,19.29436587,-99.75668847
FERRETERIA LA PALOMA,19.26045883,-99.65052956
FERRETERÍA LA PIEDRA ANCHA,19.12798318,-99.58717219
FERRETERIA LA PROVIDENCIA,19.03630315,-99.57673236
FERRETERÍA LA PROVIDENCIA,19.27928462,-99.6283985
FERRETERIA LA PROVIDENCIA,19.25796995,-99.67928619
FERRETERIA LA PURISIMA,19.261701,-99.61164294
FERRETERIA LA REGIOMONTANA,19.30317286,-99.64314511
FERRETERIA LA ROMA,19.46531504,-99.65060365
